sequence_no,track_id,vehicle_class,detected_label,vehicle_type_code,vehicle_type_label,golongan_code,golongan_label,source_label,count_line_order,count_line_name,direction,crossed_at_seconds,crossed_at_frame,confidence,video_id,site_id,site_code,site_name,location_description,latitude,longitude,analysis_job_id,video_filename,recorded_at
9180,13778,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,3156.2727,69438,0.4707,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9181,13782,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,3156.5454,69444,0.4167,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9182,13780,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,3156.7273,69448,0.7769,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9183,13764,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,1,Line 1,opposite,3156.8182,69450,0.8213,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9184,13756,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,3156.9546,69453,0.7654,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9185,13782,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,3157.2727,69460,0.4167,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9186,13792,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,3157.5,69465,0.5086,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9187,13751,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,2,Line 2,opposite,3157.7727,69471,0.8845,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9188,13791,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,3157.8182,69472,0.4137,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9189,13802,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,3158.1818,69480,0.7807,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
