sequence_no,track_id,vehicle_class,detected_label,vehicle_type_code,vehicle_type_label,golongan_code,golongan_label,source_label,count_line_order,count_line_name,direction,crossed_at_seconds,crossed_at_frame,confidence,video_id,site_id,site_name,analysis_job_id,video_filename,recorded_at
127,782,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,94.7,1894,0.8845,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
128,776,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,95.05,1901,0.8327,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
129,789,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,95.5,1910,0.869,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
130,799,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,97.15,1943,0.6294,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
131,812,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,97.65,1953,0.6824,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
132,819,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,98.9,1978,0.8511,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
133,838,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,98.95,1979,0.8156,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
134,833,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,99.1,1982,0.8909,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
135,800038,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,opposite,99.45,1989,0.328,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
136,839,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,100.55,2011,0.9086,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
137,849,car,kelas 2 mobil,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 2 Mobil,1,Default Line,opposite,101.25,2025,0.6839,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
138,852,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,101.35,2027,0.4299,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
139,855,car,kelas 2 mobil,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 2 Mobil,1,Default Line,opposite,101.7,2034,0.7338,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
140,868,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,102.3,2046,0.8331,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
141,874,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,102.45,2049,0.7983,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
142,876,truck,kelas 6 trukkecil,medium_truck_2_axle,medium 2-axle truck,6b,Medium 2-axle truck,Kelas 6 TrukKecil,1,Default Line,opposite,104.55,2091,0.8781,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
143,887,car,kelas 2 mobil,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 2 Mobil,1,Default Line,opposite,105.6,2112,0.8682,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
144,800043,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,normal,108.6,2172,0.432,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
145,910,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,108.7,2174,0.5777,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
146,928,car,kelas 3 angkot,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 3 Angkot,1,Default Line,opposite,110.6,2212,0.7515,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
147,946,car,kelas 2 mobil,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 2 Mobil,1,Default Line,opposite,112.8,2256,0.8414,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
148,952,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,112.9,2258,0.7997,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
149,963,car,kelas 3 angkot,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 3 Angkot,1,Default Line,opposite,113.6,2272,0.4559,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
150,800042,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,normal,113.7,2274,0.228,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
151,969,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,114.4,2288,0.8091,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
152,800045,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,normal,114.6,2292,0.4753,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
153,956,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,114.9,2298,0.8981,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
154,800049,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,normal,116.85,2337,0.3268,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
155,988,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,117.15,2343,0.454,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
156,1002,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,118.15,2363,0.8718,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
157,1011,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,119.25,2385,0.8547,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
158,1008,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,119.3,2386,0.8661,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
159,1007,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,119.45,2389,0.9023,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
160,1023,car,kelas 3 angkot,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 3 Angkot,1,Default Line,opposite,121.6,2432,0.9015,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
161,1043,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,122.9,2458,0.3763,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
162,1047,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,123.3,2466,0.5791,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
163,1060,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,124.1,2482,0.8322,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
164,1055,truck,kelas 7 trukbesar,articulated_truck,articulated truck,7b,Articulated truck,Kelas 7 TrukBesar,1,Default Line,opposite,124.5,2490,0.914,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
165,1069,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,124.95,2499,0.7466,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
166,1079,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,126.0,2520,0.7343,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
167,800051,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,normal,126.0,2520,0.5946,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
168,1078,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,126.3,2526,0.7374,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
169,1087,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,127.55,2551,0.5343,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
170,1117,car,kelas 3 angkot,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 3 Angkot,1,Default Line,opposite,129.35,2587,0.7899,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
171,1126,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,129.35,2587,0.553,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
172,1136,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,130.35,2607,0.8879,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
173,1137,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,130.65,2613,0.8713,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
174,800053,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,opposite,131.25,2625,0.5584,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
175,1150,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,131.3,2626,0.7603,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
176,800055,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,normal,132.9,2658,0.3355,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
177,1161,car,kelas 3 angkot,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 3 Angkot,1,Default Line,opposite,133.25,2665,0.8846,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
178,800057,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,normal,134.25,2685,0.613,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
179,1169,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,134.9,2698,0.8877,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
180,1172,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,135.35,2707,0.8732,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
181,1182,car,kelas 3 angkot,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 3 Angkot,1,Default Line,opposite,137.2,2744,0.8,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
182,1187,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,137.4,2748,0.8937,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
183,1190,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,138.3,2766,0.9019,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
184,800058,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,normal,138.45,2769,0.2606,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
185,1202,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,139.3,2786,0.866,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
186,1185,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,139.45,2789,0.8818,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
187,1219,car,kelas 2 mobil,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 2 Mobil,1,Default Line,opposite,140.85,2817,0.8641,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
188,1224,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,142.3,2846,0.9077,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
189,1233,car,kelas 3 angkot,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 3 Angkot,1,Default Line,opposite,143.25,2865,0.7363,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
190,1227,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,143.3,2866,0.7404,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
191,800060,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,opposite,143.55,2871,0.5711,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
192,1234,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,143.85,2877,0.8588,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
