sequence_no,track_id,vehicle_class,detected_label,vehicle_type_code,vehicle_type_label,golongan_code,golongan_label,source_label,count_line_order,count_line_name,direction,crossed_at_seconds,crossed_at_frame,confidence,video_id,site_id,site_code,site_name,location_description,latitude,longitude,analysis_job_id,video_filename,recorded_at
7445,137555,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2490.5628,49815,0.8884,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7446,137703,bus,5bus,5Bus,Bus,5,Bus,5bus,2,Line 2,normal,2492.2626,49849,0.8981,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7447,137846,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2492.6126,49856,0.8329,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7448,137899,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2492.7126,49858,0.8986,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7449,137848,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,2492.7626,49859,0.8751,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7450,137891,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2493.1626,49867,0.7258,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7451,137887,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2493.9125,49882,0.8803,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7452,137929,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2493.9125,49882,0.7794,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7453,137703,bus,5bus,5Bus,Bus,5,Bus,5bus,1,Line 1,normal,2493.9625,49883,0.9051,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7454,137846,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2493.9625,49883,0.6996,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7455,137891,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2494.6625,49897,0.68,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7456,137899,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2494.8124,49900,0.8503,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7457,137935,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2494.8624,49901,0.8767,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7458,137929,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2494.9124,49902,0.8373,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7459,137881,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,2,Line 2,normal,2495.1124,49906,0.9096,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7460,137887,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2495.5124,49914,0.4453,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7461,138008,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2495.7124,49918,0.8203,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7462,138004,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2495.7624,49919,0.8858,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7463,138019,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2495.8624,49921,0.9004,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7464,138020,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,2495.9124,49922,0.868,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7465,138055,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,2496.5123,49934,0.8181,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7466,137881,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,1,Line 1,normal,2496.6623,49937,0.9239,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7467,138019,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2496.7123,49938,0.5289,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7468,138004,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2496.8623,49941,0.7998,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7469,138008,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2496.8623,49941,0.4454,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7470,138089,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2496.9623,49943,0.8749,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7471,138097,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2497.2623,49949,0.8703,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7472,138125,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2497.9122,49962,0.8485,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7473,138119,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,2498.0622,49965,0.8647,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7474,138074,truck,4pickupmicro,4PickupMicro,Pickup / Micro Truck,4,Pickup / micro truck / delivery,4pickupmicro,2,Line 2,normal,2498.0622,49965,0.6306,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7475,138155,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2498.0622,49965,0.5541,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
