sequence_no,track_id,vehicle_class,detected_label,vehicle_type_code,vehicle_type_label,golongan_code,golongan_label,source_label,count_line_order,count_line_name,direction,crossed_at_seconds,crossed_at_frame,confidence,video_id,site_id,site_code,site_name,location_description,latitude,longitude,analysis_job_id,video_filename,recorded_at
395,11804,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,239.5826,4792,0.8788,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
396,11961,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,240.2826,4806,0.7303,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
397,12034,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,241.3825,4828,0.8816,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
398,12068,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,242.2824,4846,0.6209,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
399,12034,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,242.3824,4848,0.8371,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
400,12188,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,244.0823,4882,0.5998,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
401,12216,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,244.3823,4888,0.8335,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
402,12188,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,1,Line 1,normal,244.8822,4898,0.9299,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
403,12292,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,245.8322,4917,0.6464,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
404,12286,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,246.2321,4925,0.5854,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
