sequence_no,track_id,vehicle_class,detected_label,vehicle_type_code,vehicle_type_label,golongan_code,golongan_label,source_label,count_line_order,count_line_name,direction,crossed_at_seconds,crossed_at_frame,confidence,video_id,site_id,site_code,site_name,location_description,latitude,longitude,analysis_job_id,video_filename,recorded_at
1479,89814,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,986.8934,19739,0.8367,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1480,89813,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,986.9934,19741,0.862,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1481,89871,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,987.2434,19746,0.6933,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1482,90150,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,990.0433,19802,0.8488,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1483,90186,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,990.4932,19811,0.8693,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1484,90205,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,990.6432,19814,0.799,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1485,90150,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,990.6932,19815,0.7561,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1486,90186,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,991.0432,19822,0.858,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1487,90205,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,991.2432,19826,0.8529,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
1488,90291,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,991.4932,19831,0.8666,4e67d164-d4be-4971-a056-57fa10924015,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,e05704e4-ae6a-4e90-8610-dfbc04443abc,ch01_00000000150000000.mp4,
